component_id,model,category,brand,date,price,event_label,data_source
acer fa100 | 2.0TB | SSD,acer fa100,Storage,acer,2023-01-01,109.22,"post_crypto_deflation,nand_oversupply",synthetic
powercolor fighter oc | Radeon RX 7800 XT,powercolor fighter oc,GPU,powercolor,2024-12-01,745.51,new_cpu_gen_releases,synthetic
powercolor fighter oc | Radeon RX 7800 XT,powercolor fighter oc,GPU,powercolor,2025-01-01,669.15,rtx5000_launch_pressure,synthetic
powercolor fighter oc | Radeon RX 7800 XT,powercolor fighter oc,GPU,powercolor,2025-02-01,632.23,rtx5000_launch_pressure,synthetic
powercolor fighter oc | Radeon RX 7800 XT,powercolor fighter oc,GPU,powercolor,2025-03-01,630.9,rtx5000_launch_pressure,synthetic
powercolor fighter oc | Radeon RX 7800 XT,powercolor fighter oc,GPU,powercolor,2025-04-01,677.97,rtx5000_launch_pressure,synthetic
powercolor fighter oc | Radeon RX 7800 XT,powercolor fighter oc,GPU,powercolor,2025-05-01,679.65,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-01-01,186.08,"post_crypto_deflation,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-02-01,194.77,"post_crypto_deflation,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-03-01,212.99,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-04-01,215.29,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-05-01,221.39,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-06-01,225.02,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-07-01,244.1,"ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-08-01,249.63,"ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-09-01,272.98,ai_demand_wave,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-10-01,257.73,"ai_demand_wave,ram_shortage",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-11-01,266.77,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2023-12-01,270.89,"ai_demand_wave,ram_shortage",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-01-01,296.9,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-02-01,306.32,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-03-01,306.57,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-04-01,298.56,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-05-01,311.54,ai_investment_surge,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-06-01,331.02,ai_investment_surge,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-07-01,305.45,ai_investment_surge,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-08-01,296.0,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-09-01,312.13,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-10-01,303.96,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-11-01,318.73,"new_cpu_gen_releases,black_friday_2024",synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2024-12-01,352.48,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2025-01-01,314.17,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2025-02-01,312.96,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2025-03-01,283.47,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2025-04-01,289.97,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 6600,powercolor fighter,GPU,powercolor,2025-05-01,309.76,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-01-01,252.06,"post_crypto_deflation,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-02-01,262.06,"post_crypto_deflation,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-03-01,247.62,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-04-01,285.56,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-05-01,278.69,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-06-01,273.75,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-07-01,317.85,"ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-08-01,293.74,"ai_demand_wave,nand_oversupply",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-09-01,285.9,ai_demand_wave,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-10-01,316.58,"ai_demand_wave,ram_shortage",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-11-01,300.2,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2023-12-01,319.25,"ai_demand_wave,ram_shortage",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-01-01,360.68,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-02-01,328.13,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-03-01,340.88,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-04-01,330.69,"ram_shortage,ai_investment_surge",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-05-01,345.33,ai_investment_surge,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-06-01,323.12,ai_investment_surge,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-07-01,312.35,ai_investment_surge,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-08-01,307.64,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-09-01,310.29,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-10-01,321.62,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-11-01,290.47,"new_cpu_gen_releases,black_friday_2024",synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2024-12-01,328.18,new_cpu_gen_releases,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2025-01-01,276.05,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2025-02-01,285.3,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2025-03-01,284.44,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2025-04-01,297.34,rtx5000_launch_pressure,synthetic
powercolor fighter | Radeon RX 7600,powercolor fighter,GPU,powercolor,2025-05-01,287.66,rtx5000_launch_pressure,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-01-01,563.65,"post_crypto_deflation,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-02-01,573.24,"post_crypto_deflation,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-03-01,653.8,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-04-01,637.46,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-05-01,617.17,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-06-01,652.89,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-07-01,705.68,"ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-08-01,690.39,"ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-09-01,619.08,ai_demand_wave,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-10-01,697.62,"ai_demand_wave,ram_shortage",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-11-01,651.04,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2023-12-01,651.5,"ai_demand_wave,ram_shortage",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-01-01,687.21,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-02-01,735.36,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-03-01,720.07,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-04-01,712.06,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-05-01,693.42,ai_investment_surge,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-06-01,737.48,ai_investment_surge,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-07-01,667.26,ai_investment_surge,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-08-01,617.18,new_cpu_gen_releases,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-09-01,646.74,new_cpu_gen_releases,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-10-01,623.16,new_cpu_gen_releases,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-11-01,609.68,"new_cpu_gen_releases,black_friday_2024",synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2024-12-01,709.9,new_cpu_gen_releases,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2025-01-01,600.54,rtx5000_launch_pressure,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2025-02-01,630.24,rtx5000_launch_pressure,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2025-03-01,628.52,rtx5000_launch_pressure,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2025-04-01,604.51,rtx5000_launch_pressure,synthetic
powercolor hellhound oc | Radeon RX 7800 XT,powercolor hellhound oc,GPU,powercolor,2025-05-01,575.75,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-01-01,258.57,"post_crypto_deflation,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-02-01,238.46,"post_crypto_deflation,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-03-01,284.69,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-04-01,298.97,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-05-01,314.82,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-06-01,307.36,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-07-01,324.45,"ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-08-01,331.61,"ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-09-01,349.97,ai_demand_wave,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-10-01,378.19,"ai_demand_wave,ram_shortage",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-11-01,361.74,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2023-12-01,393.79,"ai_demand_wave,ram_shortage",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-01-01,420.84,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-02-01,411.33,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-03-01,397.76,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-04-01,405.92,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-05-01,444.01,ai_investment_surge,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-06-01,413.83,ai_investment_surge,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-07-01,435.31,ai_investment_surge,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-08-01,407.82,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-09-01,408.51,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-10-01,409.25,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-11-01,404.05,"new_cpu_gen_releases,black_friday_2024",synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2024-12-01,430.17,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2025-01-01,440.0,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2025-02-01,435.23,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2025-03-01,422.52,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2025-04-01,414.68,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 6600,powercolor hellhound,GPU,powercolor,2025-05-01,466.75,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-01-01,712.24,"post_crypto_deflation,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-02-01,677.95,"post_crypto_deflation,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-03-01,800.48,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-04-01,770.47,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-05-01,785.82,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-06-01,745.3,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-07-01,775.08,"ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-08-01,782.74,"ai_demand_wave,nand_oversupply",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-09-01,934.56,ai_demand_wave,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-10-01,852.58,"ai_demand_wave,ram_shortage",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-11-01,844.86,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2023-12-01,937.5,"ai_demand_wave,ram_shortage",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-01-01,947.61,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-02-01,934.57,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-03-01,944.22,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-04-01,970.17,"ram_shortage,ai_investment_surge",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-05-01,922.33,ai_investment_surge,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-06-01,946.02,ai_investment_surge,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-07-01,874.64,ai_investment_surge,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-08-01,819.19,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-09-01,865.51,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-10-01,963.56,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-11-01,883.97,"new_cpu_gen_releases,black_friday_2024",synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2024-12-01,997.03,new_cpu_gen_releases,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2025-01-01,905.32,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2025-02-01,892.04,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2025-03-01,857.93,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2025-04-01,894.01,rtx5000_launch_pressure,synthetic
powercolor hellhound | Radeon RX 7900 XT,powercolor hellhound,GPU,powercolor,2025-05-01,909.15,rtx5000_launch_pressure,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-01-01,221.33,"post_crypto_deflation,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-02-01,194.61,"post_crypto_deflation,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-03-01,218.06,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-04-01,206.46,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-05-01,199.48,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-06-01,207.93,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-07-01,224.02,"ai_demand_wave,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-08-01,208.08,"ai_demand_wave,nand_oversupply",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-09-01,202.11,ai_demand_wave,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-10-01,211.36,"ai_demand_wave,ram_shortage",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-11-01,195.87,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2023-12-01,225.06,"ai_demand_wave,ram_shortage",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-01-01,214.23,"ram_shortage,ai_investment_surge",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-02-01,194.0,"ram_shortage,ai_investment_surge",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-03-01,209.23,"ram_shortage,ai_investment_surge",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-04-01,200.7,"ram_shortage,ai_investment_surge",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-05-01,199.43,ai_investment_surge,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-06-01,191.24,ai_investment_surge,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-07-01,191.01,ai_investment_surge,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-08-01,167.65,new_cpu_gen_releases,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-09-01,164.25,new_cpu_gen_releases,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-10-01,166.28,new_cpu_gen_releases,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-11-01,154.19,"new_cpu_gen_releases,black_friday_2024",synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2024-12-01,166.4,new_cpu_gen_releases,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2025-01-01,147.78,rtx5000_launch_pressure,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2025-02-01,140.61,rtx5000_launch_pressure,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2025-03-01,139.35,rtx5000_launch_pressure,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2025-04-01,136.94,rtx5000_launch_pressure,synthetic
powercolor itx | Radeon RX 6500 XT,powercolor itx,GPU,powercolor,2025-05-01,125.34,rtx5000_launch_pressure,synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-01-01,698.63,"post_crypto_deflation,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-02-01,672.74,"post_crypto_deflation,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-03-01,708.23,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-04-01,741.81,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-05-01,715.77,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-06-01,714.31,"post_crypto_deflation,ai_demand_wave,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-07-01,781.86,"ai_demand_wave,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-08-01,820.92,"ai_demand_wave,nand_oversupply",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-09-01,807.74,ai_demand_wave,synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-10-01,787.99,"ai_demand_wave,ram_shortage",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-11-01,763.24,"ai_demand_wave,ram_shortage,black_friday_2023",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2023-12-01,871.08,"ai_demand_wave,ram_shortage",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2024-01-01,878.66,"ram_shortage,ai_investment_surge",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2024-02-01,886.99,"ram_shortage,ai_investment_surge",synthetic
powercolor red devil oc | Radeon RX 6800 XT,powercolor red devil oc,GPU,powercolor,2024-03-01,874.23,"ram_shortage,ai_investment_surge",synthetic
